"Intercept","Candidate_TS18","Candidate_TS19b4","Candidate_TS17","Perc_BachelorsDeg_and_higher","perc_Fem","MedianAge_Total","perc_white","Estimate_MedianIncome_2015","y","yhat","residual","CV_Score","Stud_residual","Intercept_SE","Candidate_TS18_SE","Candidate_TS19b4_SE","Candidate_TS17_SE","Perc_BachelorsDeg_and_higher_SE","perc_Fem_SE","MedianAge_Total_SE","perc_white_SE","Estimate_MedianIncome_2015_SE","Intercept_TV","Candidate_TS18_TV","Candidate_TS19b4_TV","Candidate_TS17_TV","Perc_BachelorsDeg_and_higher_TV","perc_Fem_TV","MedianAge_Total_TV","perc_white_TV","Estimate_MedianIncome_2015_TV","Local_R2","residual_ols","yhat_ols","Intercept_p_by","Candidate_TS18_p_by","Candidate_TS19b4_p_by","Candidate_TS17_p_by","Perc_BachelorsDeg_and_higher_p_by","perc_Fem_p_by","MedianAge_Total_p_by","perc_white_p_by","Estimate_MedianIncome_2015_p_by","Intercept_p","Candidate_TS18_p","Candidate_TS19b4_p","Candidate_TS17_p","Perc_BachelorsDeg_and_higher_p","perc_Fem_p","MedianAge_Total_p","perc_white_p","Estimate_MedianIncome_2015_p","Intercept_t","Candidate_TS18_t","Candidate_TS19b4_t","Candidate_TS17_t","Perc_BachelorsDeg_and_higher_t","perc_Fem_t","MedianAge_Total_t","perc_white_t","Estimate_MedianIncome_2015_t"
"59",1.16508297560969,0.0774163672928315,-0.0280116788417621,-0.0601908223494223,-0.00569698674630815,0.507571180985433,0.000572300637219619,-0.420755790764047,-0.00000783221468306956,0.558966074313409,0.540920792820525,0.0180452814928839,0.0525615014204609,0.979333579505587,0.482682359670062,0.0509163954204807,0.0646468049477278,0.0451504563490332,0.00236566538462224,0.79835637209218,0.00311188233169436,0.299689870746123,0.00000458904423913823,2.41376746481078,1.52046048534086,-0.433303376159298,-1.33311658876979,-2.40819635073533,0.635770188262277,0.183908186820166,-1.40397067714205,-1.70672023953736,0.910581798031108,0.0238173966173423,0.535148677696067,0.722170967377684,1,1,1,0.722170967377684,1,1,1,1,0.021,0.136,0.667,0.19,0.021,0.529,0.855,0.168,0.096,2.41376746481078,1.52046048534086,-0.433303376159298,-1.33311658876979,-2.40819635073533,0.635770188262277,0.183908186820166,-1.40397067714205,-1.70672023953736
"61",1.72573864112778,0.139947798479752,0.104484648027207,0.0777034359959814,-0.0117094906633375,-1.11403985710569,-0.0185035065213689,-0.0528070067122232,0.00000605910959496181,0.641521598968407,0.622760876301113,0.018760722667294,0.0276955910893371,0.575266641547257,0.714390750128404,0.0829708992863237,0.0579958268457764,0.0854169858523201,0.00162254381801193,1.14588482678578,0.00790572441734953,0.125554902712443,0.000000806000959753196,2.41567887156657,1.68670943286763,1.80158907476317,0.909695363523188,-7.21674849908512,-0.972209275368967,-2.34052005161753,-0.420588966033184,7.51749674940482,0.949374713941853,0.0197903042936226,0.621731294674784,0.706711650033208,1,1,1,0,1,0.763949453093749,1,0,0.02,0.1,0.079,0.369,0,0.337,0.024,0.676,0,2.41567887156657,1.68670943286763,1.80158907476317,0.909695363523188,-7.21674849908512,-0.972209275368967,-2.34052005161753,-0.420588966033184,7.51749674940482
"48",1.05546144071024,0.0428636643179286,-0.0379647368603392,-0.0420637981464936,-0.00362644127868921,0.105223803791922,0.000312585471589622,-0.215297421666412,-0.00000572962366001892,0.544580709313888,0.55637729525735,-0.0117965859434619,-0.0482931436151789,-0.741804711302169,0.465656278915772,0.0523783869926833,0.0520654567526687,0.04273643865909,0.00306610170834662,0.789728199091026,0.00297907846941904,0.278942402681341,0.00000385714198051522,2.26661056341334,0.818346397797936,-0.72917322209784,-0.984260726122686,-1.18275309289879,0.133240529986183,0.104926900985787,-0.771834685572577,-1.48545832353664,0.860190236364687,-0.035477117084524,0.580057826398412,0.827376120649989,1,1,1,1,1,1,1,1,0.029,0.418,0.47,0.331,0.244,0.895,0.917,0.445,0.145,2.26661056341334,0.818346397797936,-0.72917322209784,-0.984260726122686,-1.18275309289879,0.133240529986183,0.104926900985787,-0.771834685572577,-1.48545832353664
"21",1.07931181938006,0.130333504599329,-0.0200715090432349,-0.0789426656312131,-0.00733273188234906,0.0783356892141601,0.00586840878459654,-0.704713316930859,-0.000000381299632977358,0.564479315263909,0.528674300318837,0.0358050149450719,0.0462987397239872,1.05548611650916,0.40753165276869,0.0548645236581715,0.0783202409241715,0.0423672276362858,0.00326131457286957,0.694696870634503,0.00606950236205893,0.219106184997117,0.00000357927920870784,2.64841224490768,2.37555155698352,-0.256274863386437,-1.86329552428873,-2.24839760731733,0.112762404043381,0.966868193557441,-3.21630955757882,-0.106529725887188,0.86213177893908,0.0232791648077691,0.54120015045614,0.616252558828957,0.757147908817629,1,1,0.843411348762259,1,1,0.222206451500826,1,0.012,0.023,0.799,0.07,0.03,0.911,0.34,0.003,0.916,2.64841224490768,2.37555155698352,-0.256274863386437,-1.86329552428873,-2.24839760731733,0.112762404043381,0.966868193557441,-3.21630955757882,-0.106529725887188
"4",1.18603129214711,0.0843945888540465,-0.032119891854705,-0.0563685256634298,-0.00479189143044713,-0.558231346212534,0.00463858414450844,-0.323779087313979,-0.00000307763769327872,0.465269461077844,0.485330309913222,-0.0200608488353778,-0.0477308334468965,-0.878610316439029,0.521890555351321,0.0542914001025173,0.0482517605850904,0.0423894915997295,0.0021541270022695,0.842522840662666,0.00332868260100337,0.274634907172733,0.000003086219273565,2.272567073663,1.55447434943077,-0.665672950898085,-1.32977593116001,-2.22451667213613,-0.662571172282369,1.39351950922273,-1.17894367706992,-0.997219387371537,0.93908686677424,-0.0734583273646,0.538727788442444,0.827376120649989,1,1,1,0.850003529419252,1,1,1,1,0.029,0.128,0.51,0.191,0.032,0.511,0.171,0.246,0.325,2.272567073663,1.55447434943077,-0.665672950898085,-1.32977593116001,-2.22451667213613,-0.662571172282369,1.39351950922273,-1.17894367706992,-0.997219387371537
"50",1.05884739052421,0.1282704001982,-0.0209378697211747,-0.0778220858736636,-0.00758978368101636,0.136246819957624,0.00568040948557211,-0.691467509118621,-0.000000476576566505215,0.514942782094377,0.555010494179661,-0.0400677120852841,-0.0902134383365547,-1.68377292551309,0.413010771587502,0.0574967420566524,0.0877877415691438,0.0434007143806211,0.00318591253258516,0.696958836074811,0.00579763681401405,0.220972512395291,0.00000385246854927087,2.56372826900928,2.23091597210523,-0.238505619884111,-1.79310610399565,-2.38229505781746,0.195487614053292,0.979780153155062,-3.12920146321944,-0.123706802640975,0.85568602632306,0.0103559342162234,0.504586847878154,0.641929748780164,0.850003529419252,1,1,0.736823711643319,1,1,0.222206451500826,1,0.014,0.031,0.813,0.081,0.022,0.846,0.333,0.003,0.902,2.56372826900928,2.23091597210523,-0.238505619884111,-1.79310610399565,-2.38229505781746,0.195487614053292,0.979780153155062,-3.12920146321944,-0.123706802640975
"22",1.85333776841415,0.050412639664666,-0.048666168469264,-0.0547003622164631,-0.00623326506876234,-1.5101162985693,0.00241354522350154,-0.575926559828901,0.00000143651420769823,0.551528266161753,0.575534069376471,-0.0240058032147177,-0.119945634253174,-1.32772151818751,0.721042673172942,0.0618738265250462,0.0480887085859635,0.0468303670767743,0.00377134793710289,1.13488805817489,0.00463986124919974,0.269661113029533,0.00000276669143176378,2.57035795157387,0.814765184181056,-1.01200822189409,-1.16805324474153,-1.65279501459912,-1.33063017774444,0.520176163439763,-2.13574198132834,0.519217355143375,0.787455524601992,-0.0394565287209691,0.590984794882722,0.641929748780164,1,1,1,1,1,1,0.962894623170246,1,0.014,0.42,0.318,0.25,0.106,0.191,0.606,0.039,0.607,2.57035795157387,0.814765184181056,-1.01200822189409,-1.16805324474153,-1.65279501459912,-1.33063017774444,0.520176163439763,-2.13574198132834,0.519217355143375
"58",1.58606696939592,0.120542670614926,0.102689973033134,0.0779924474184885,-0.0116132792496377,-0.921204302984849,-0.0168897643998025,-0.0614757763292399,0.00000595895587660377,0.681144689002698,0.696736856715176,-0.0155921677124782,-0.0308107752041624,-0.573495081906067,0.741099314362212,0.0953392684093642,0.060522496029974,0.100789282641072,0.0016332531987577,1.19807528722582,0.00791813642686729,0.130580958592262,0.000000821351906519975,2.14015441474384,1.26435489411713,1.69672402444004,0.773816871940965,-7.11051982538355,-0.768903517839792,-2.13304791547835,-0.47078668277507,7.25505819040655,0.951796293896774,-0.0467804691458561,0.727925158148554,0.962894623170246,1,1,1,0,1,0.962894623170246,1,0,0.039,0.214,0.098,0.444,0,0.447,0.039,0.64,0,2.14015441474384,1.26435489411713,1.69672402444004,0.773816871940965,-7.11051982538355,-0.768903517839792,-2.13304791547835,-0.47078668277507,7.25505819040655
"15",1.73411912735251,0.138969094302801,0.101759993777295,0.0728998882053794,-0.0116691020311173,-1.14821599882578,-0.0179654315268533,-0.0640930463889784,0.00000607333743847714,0.415235693357564,0.422997101774279,-0.00776140841671519,-0.0369675890019933,-0.454650448549591,0.701274994817971,0.0810732546326075,0.0574972770032282,0.0843859174793988,0.00161634785399829,1.12117523112801,0.0077925931869818,0.123144097723147,0.000000804466003566561,2.4728090123941,1.71411762032442,1.76982283476801,0.86388689467264,-7.21942495376346,-1.02411823499754,-2.30544968738598,-0.520471931452799,7.54952653257104,0.948418506639911,-0.0450167205675042,0.460252413925068,0.679690322237821,1,1,1,0,1,0.806144335677415,1,0,0.018,0.094,0.085,0.393,0,0.312,0.027,0.606,0,2.4728090123941,1.71411762032442,1.76982283476801,0.86388689467264,-7.21942495376346,-1.02411823499754,-2.30544968738598,-0.520471931452799,7.54952653257104
"13",1.08147024444585,0.157554178254733,-0.0525506969870006,-0.0655605223146292,-0.00904531365083007,0.241408904093569,0.00535073678801077,-0.826678248206327,0.00000144155696576464,0.666589043488386,0.609139579790864,0.0574494636975222,0.0735022789630193,1.6897436821454,0.427915753963084,0.0625827744335871,0.0822346534814474,0.0460933535373867,0.00348788189175505,0.7741034179204,0.00619709385594889,0.225861978801318,0.00000390170972158944,2.52729710095962,2.51753265464332,-0.639033482385334,-1.42234220952165,-2.59335434270643,0.311856140284336,0.863426779130406,-3.66010362874543,0.369468020080539,0.820833559288911,0.0900444582251847,0.576544585263201,0.669839737857562,0.669839737857562,1,1,0.63380405575763,1,1,0.0802412185975205,1,0.016,0.016,0.527,0.163,0.013,0.757,0.393,0.001,0.714,2.52729710095962,2.51753265464332,-0.639033482385334,-1.42234220952165,-2.59335434270643,0.311856140284336,0.863426779130406,-3.66010362874543,0.369468020080539
"5",1.2707898514032,0.0691822490544521,-0.0432997504737149,-0.0532560411199746,-0.00480771731527862,-0.501099327727083,0.00299223779425895,-0.338111736358319,-0.00000334420765011491,0.564764515325193,0.550905042326551,0.0138594729986423,0.0252263976647236,0.565357288994981,0.608647234914477,0.0526911504110214,0.0475590053990159,0.0417780421402028,0.00221464463524032,0.923382678668479,0.00275186185916636,0.297051200091315,0.00000279356621946997,2.08789226091163,1.31297662918328,-0.910442724998848,-1.2747375987906,-2.17087529022773,-0.542677851018031,1.087350291328,-1.13822713476459,-1.19711057028368,0.893824335281191,0.0148650759757971,0.549899439349396,1,1,1,1,0.930582723063862,1,1,1,1,0.043,0.197,0.368,0.21,0.036,0.59,0.284,0.262,0.238,2.08789226091163,1.31297662918328,-0.910442724998848,-1.2747375987906,-2.17087529022773,-0.542677851018031,1.087350291328,-1.13822713476459,-1.19711057028368
"23",0.948446211743178,0.0926420633882696,0.026237433568402,-0.0714590454735961,-0.00528053652253972,-0.217769369282898,0.00260967553681332,-0.296286310813106,-0.00000129456065353988,0.455310199789695,0.457789141176923,-0.00247894138722821,-0.00984132563594686,-0.14315515112683,0.477063069029062,0.0536854508195576,0.0673615101664595,0.0460174096936692,0.00251435526571117,0.962305465031482,0.00428624726426721,0.263051254467558,0.0000032801371269108,1.98809397187985,1.72564562603095,0.389501860982121,-1.55286979317802,-2.10015529410326,-0.226299628544429,0.608848574502264,-1.12634441304155,-0.394666626257508,0.954929062091758,-0.0339208176423776,0.489231017432073,1,1,1,1,1,1,1,1,1,0.054,0.092,0.699,0.129,0.042,0.822,0.546,0.267,0.695,1.98809397187985,1.72564562603095,0.389501860982121,-1.55286979317802,-2.10015529410326,-0.226299628544429,0.608848574502264,-1.12634441304155,-0.394666626257508
"24",0.978948269089727,0.113134663426776,0.0261415089644269,-0.0912977771855245,-0.00654368908733327,0.00836615185891839,0.00407117152364577,-0.52898450392541,-0.000000287152737180763,0.505318665333212,0.481021227709877,0.0242974376233355,0.0474197326483661,0.929653662192385,0.401209193000077,0.052727571653806,0.0834972708337594,0.0391603350971134,0.00298958305858799,0.65731075371403,0.00585716232212572,0.218373648098106,0.00000384078413935572,2.43999461171255,2.14564524551947,0.313082196620221,-2.33138396183577,-2.18883000040277,0.0127278487559298,0.695075755074555,-2.422382501426,-0.0747640915922268,0.902070634535112,-0.00906806057261707,0.514386725905829,0.706711650033208,0.962894623170246,1,0.764202081881148,0.910846265161044,1,1,0.706711650033208,1,0.019,0.038,0.756,0.025,0.035,0.99,0.491,0.02,0.941,2.43999461171255,2.14564524551947,0.313082196620221,-2.33138396183577,-2.18883000040277,0.0127278487559298,0.695075755074555,-2.422382501426,-0.0747640915922268
"56",1.89335742410779,0.140702287536209,0.0705637340126459,0.0298902569934122,-0.0112979969156289,-1.59852481244254,-0.0133663056938775,-0.173713061642844,0.00000625202671789134,0.689785102066167,0.70006353151244,-0.0102784294462734,-0.0200580770737003,-0.369460859939711,0.63041414016582,0.0630808261745011,0.0523904663088713,0.0698882801245353,0.00156704145771274,0.976979472965363,0.00707727109627423,0.103720181725225,0.000000819073224438427,3.00335494316446,2.23050800170219,1.34688119774756,0.427686257841089,-7.20976261350452,-1.63619078668116,-1.88862423270942,-1.67482411574485,7.63304980721089,0.9352303717383,0.0519742359970454,0.637810866069122,0.350143499334635,0.850003529419252,1,1,0,1,1,1,0,0.005,0.032,0.186,0.671,0,0.11,0.066,0.102,0,3.00335494316446,2.23050800170219,1.34688119774756,0.427686257841089,-7.20976261350452,-1.63619078668116,-1.88862423270942,-1.67482411574485,7.63304980721089
"25",1.0768627609867,0.148156378291286,-0.0427450011135394,-0.0693375665400478,-0.00864185090398962,0.216496597665783,0.00551919853126384,-0.789520747620279,0.000000786249298284357,0.637789575289575,0.617135884546482,0.020653690743093,0.044932118603308,0.953351324311212,0.421495194727548,0.0601134757145596,0.0812668077531465,0.0451702025238771,0.00332407498359004,0.744815298828866,0.0058080354761086,0.223489015844193,0.00000372443670760803,2.55486367212982,2.46461174520645,-0.525983513999717,-1.53502890546917,-2.5997761622863,0.290671523539055,0.950269424828258,-3.53270492797149,0.211105560386691,0.830042472980069,0.04094470937963,0.596844865909945,0.66406525735879,0.679690322237821,1,1,0.63380405575763,1,1,0.0802412185975205,1,0.015,0.018,0.602,0.133,0.013,0.773,0.348,0.001,0.834,2.55486367212982,2.46461174520645,-0.525983513999717,-1.53502890546917,-2.5997761622863,0.290671523539055,0.950269424828258,-3.53270492797149,0.211105560386691
"17",1.15323572558353,0.108826660628788,0.0114042233926295,-0.0824621220392074,-0.00602694775159319,-0.157877575506559,0.00186933416136667,-0.417604396362773,-0.00000256355098882349,0.547383671382308,0.550357339504032,-0.00297366812172417,-0.00846317164280319,-0.148765435604887,0.502782867960917,0.0564694584374001,0.0693401634461547,0.0486751594506697,0.00253901794869953,0.987887531774897,0.00419784511085813,0.284537080166412,0.00000355131138035784,2.29370529322247,1.92717733869237,0.164467789313553,-1.69413152355011,-2.3737318417462,-0.159813309135411,0.445308035909057,-1.46766247871292,-0.721860381774009,0.952008909585945,-0.0234226653286169,0.570806336710925,0.806144335677415,1,1,1,0.757147908817629,1,1,1,1,0.027,0.061,0.87,0.098,0.023,0.874,0.659,0.15,0.475,2.29370529322247,1.92717733869237,0.164467789313553,-1.69413152355011,-2.3737318417462,-0.159813309135411,0.445308035909057,-1.46766247871292,-0.721860381774009
"6",1.86152638402102,0.0473556189902727,-0.0224265737545473,-0.0531633141546147,-0.00566076544872981,-1.91633374727694,0.0059689629178796,-0.548401563908656,0.00000143566178445292,0.515939278937381,0.479238745608466,0.0367005333289148,0.0877708315943363,1.65828629946365,0.681335513596229,0.0539389886214946,0.0460297892589651,0.0454241133332991,0.0031739060598812,1.14248851353142,0.004157729544457,0.233588059304966,0.00000257362218880279,2.7321728383062,0.877947848124864,-0.487218692842034,-1.17037648626247,-1.78353276433824,-1.67733305375086,1.43563039732522,-2.3477294410528,0.557837040222586,0.829704669529593,0.0161555991192029,0.499783679818178,0.525215249001952,1,1,1,1,1,1,0.763949453093749,1,0.009,0.385,0.629,0.249,0.082,0.101,0.159,0.024,0.58,2.7321728383062,0.877947848124864,-0.487218692842034,-1.17037648626247,-1.78353276433824,-1.67733305375086,1.43563039732522,-2.3477294410528,0.557837040222586
"26",1.70251759332124,0.110632747122218,0.0554559815106284,0.0276282542246622,-0.0110164559684349,-1.37623548735709,-0.00998479893389381,-0.212497710570772,0.00000611992871701554,0.700813953488372,0.709108742259883,-0.00829478877151102,-0.0129386631051474,-0.265144258294053,0.632848072807095,0.0702495073097194,0.0555637419903244,0.0807201274011456,0.00155764170271441,0.994991041984183,0.00687002837859703,0.106611998741599,0.000000801607776733383,2.69024694310826,1.57485442046525,0.998060597147782,0.342272183087141,-7.07252248654953,-1.38316369624056,-1.45338539866889,-1.99318756874461,7.63456754618169,0.942467824535286,0.0279391671510187,0.672874786337353,0.566408601864851,1,1,1,0,1,1,1,0,0.01,0.123,0.324,0.734,0,0.174,0.154,0.053,0,2.69024694310826,1.57485442046525,0.998060597147782,0.342272183087141,-7.07252248654953,-1.38316369624056,-1.45338539866889,-1.99318756874461,7.63456754618169
"7",1.62216564637592,0.125847935000476,0.109691437135472,0.0841619504172243,-0.0117210712147556,-0.945855514825076,-0.0180741337325343,-0.0420946743392958,0.00000597106266691617,0.674815602151577,0.677474406894001,-0.00265880474242386,-0.00624927461529357,-0.122837268432715,0.739370226600829,0.0931822467219218,0.0600127207253459,0.0959094797598832,0.00163444613259398,1.19128558270167,0.00802032625538018,0.13005907421869,0.000000816594691331286,2.19398291683132,1.35055699371615,1.8278031025703,0.87751440866878,-7.17128021597961,-0.793978814618074,-2.25354096043285,-0.323658111455683,7.31214974858777,0.950438208150686,-0.0346686214024721,0.709484223554049,0.896942936651736,1,1,1,0,1,0.843411348762259,1,0,0.034,0.185,0.075,0.386,0,0.432,0.03,0.748,0,2.19398291683132,1.35055699371615,1.8278031025703,0.87751440866878,-7.17128021597961,-0.793978814618074,-2.25354096043285,-0.323658111455683,7.31214974858777
"43",0.884273231941268,0.122098652754484,-0.0979541848032094,-0.0287968986856464,-0.0115795068460107,-0.158964876537932,0.0101615283786042,-0.813849935387412,0.00000637889909598929,0.532572196104768,0.541650552957387,-0.0090783568526186,-0.0139190908367904,-0.310596730367625,0.660115658944902,0.0603047373186253,0.0523929630311206,0.0609748763460202,0.00300788127422748,1.05203521054524,0.00512069009941457,0.196883366799144,0.00000148154099740694,1.33957317927384,2.02469421447548,-1.86960574734103,-0.47227481893083,-3.84972204362844,-0.151102239682211,1.98440604319443,-4.13366526903048,4.30558392049491,0.834476847487058,-0.0358871031161344,0.568459299220902,1,1,1,1,0,1,1,0,0,0.188,0.05,0.069,0.639,0,0.881,0.054,0,0,1.33957317927384,2.02469421447548,-1.86960574734103,-0.47227481893083,-3.84972204362844,-0.151102239682211,1.98440604319443,-4.13366526903048,4.30558392049491
"44",1.73470032733665,0.153666703630569,0.107974808235986,0.082657691186653,-0.0118639357422669,-1.06897279269242,-0.0201512975148198,-0.0209392940162215,0.00000606648504781233,0.818071235792755,0.750429811427337,0.0676414243654179,0.1256104152765,2.56231386343611,0.742726077082647,0.087343960993786,0.0584625087334705,0.0848185796477813,0.00163998997131184,1.19110272733452,0.00827667275890239,0.129581610840301,0.000000813354643537577,2.33558559590418,1.75932831396897,1.84690685663595,0.974523406662765,-7.23415139714356,-0.897464818239981,-2.43470994949572,-0.161591555163082,7.45859766832702,0.948738060984731,0.139248155364117,0.678823080428638,0.764202081881148,1,1,1,0,1,0.706711650033208,1,0,0.025,0.086,0.072,0.336,0,0.375,0.02,0.872,0,2.33558559590418,1.75932831396897,1.84690685663595,0.974523406662765,-7.23415139714356,-0.897464818239981,-2.43470994949572,-0.161591555163082,7.45859766832702
"55",1.74798121372265,0.131321735606429,0.0913498218185886,0.0569804742633078,-0.0115015638751991,-1.25413899042298,-0.0157186351310031,-0.106789158862044,0.00000610018247791653,0.625271296798698,0.614390596857894,0.0108806999408038,0.0267654203590241,0.452911710909558,0.667516060011924,0.0765561593752086,0.0564782429404528,0.0826733706085262,0.00159638118132438,1.05508695147179,0.00743876995989226,0.115471669965731,0.000000805094575142363,2.61863544330518,1.71536472934606,1.61743384819712,0.689224037243152,-7.20477290120472,-1.18865936942308,-2.11306912510449,-0.924808300544512,7.57697625379955,0.944632613228286,-0.0029080240631294,0.628179320861827,0.616252558828957,1,1,1,0,1,1,1,0,0.012,0.094,0.114,0.495,0,0.242,0.041,0.361,0,2.61863544330518,1.71536472934606,1.61743384819712,0.689224037243152,-7.20477290120472,-1.18865936942308,-2.11306912510449,-0.924808300544512,7.57697625379955
"41",0.741356268391727,0.0906686216623512,-0.0832458449050845,-0.0167945496675298,-0.00889007457698354,0.258830387282908,0.00773297009801886,-0.685594369784611,0.0000035232543195565,0.47940367160869,0.505486871367742,-0.0260831997590524,-0.0411483927258587,-0.920785804549995,0.524353646011146,0.0621248157496127,0.0527141387203808,0.0551460621383679,0.00358897445740053,0.846556348967689,0.00472854027893593,0.302942174273685,0.00000253717757121314,1.41384783729714,1.45945900311047,-1.57919387332984,-0.304546671444831,-2.47705150385009,0.305745019334545,1.63538209296147,-2.26311959181104,1.38865105837739,0.800456418254679,-0.0467909161472425,0.526194587755933,1,1,1,1,0.679690322237821,1,1,0.827376120649989,1,0.165,0.152,0.122,0.762,0.018,0.761,0.11,0.029,0.173,1.41384783729714,1.45945900311047,-1.57919387332984,-0.304546671444831,-2.47705150385009,0.305745019334545,1.63538209296147,-2.26311959181104,1.38865105837739
"38",1.3106314411866,0.0987742051104362,-0.0740082483705367,-0.0625514645228004,-0.0101316687918512,-0.66452030983365,0.0064085440814471,-0.74118489061705,0.00000486300282819194,0.475666525603047,0.521742761174881,-0.0460762355718345,-0.0836449963723489,-1.6452053659335,0.662731569131411,0.0622181247099293,0.0501174968269567,0.0549113131791169,0.0032662326122443,1.0836292494687,0.00486410686455362,0.256319297365329,0.00000177473122726571,1.97762035525837,1.5875471266763,-1.47669482827662,-1.13913619801373,-3.10194342983107,-0.613235855491593,1.31751712285524,-2.89164685700838,2.74013481787001,0.809250944221779,-0.0617796676073714,0.537446193210418,1,1,1,1,0.285302110568962,1,1,0.398439154415274,0.525215249001952,0.055,0.12,0.148,0.262,0.004,0.543,0.195,0.006,0.009,1.97762035525837,1.5875471266763,-1.47669482827662,-1.13913619801373,-3.10194342983107,-0.613235855491593,1.31751712285524,-2.89164685700838,2.74013481787001
"39",2.13820282433389,0.0460790730510298,-0.0246713468665031,-0.0878380246165242,-0.00808054642361268,-2.31880743157485,0.00070052924008715,-0.45066141662523,0.0000043579815467059,0.53945945945946,0.537469596486057,0.00198986297340276,0.0150751245901914,0.157506349168402,0.73187314356462,0.0638262450148324,0.0472622637476658,0.0489024720380823,0.00339799069507483,1.28751877436419,0.00505163228395246,0.258686183563141,0.00000178947367954611,2.92154841742065,0.721945541999559,-0.522009419570419,-1.79618781946486,-2.37803665422772,-1.80098921875523,0.138673838615001,-1.74211629866669,2.43534263538946,0.810470351513894,0.000132464163393001,0.539326995296067,0.398439154415274,1,1,1,0.736823711643319,1,1,1,0.706711650033208,0.006,0.475,0.605,0.08,0.022,0.079,0.89,0.089,0.02,2.92154841742065,0.721945541999559,-0.522009419570419,-1.79618781946486,-2.37803665422772,-1.80098921875523,0.138673838615001,-1.74211629866669,2.43534263538946
"27",0.780841507321756,0.0865321543176766,0.0504994728154021,-0.0949157978595975,-0.00401470626382625,-0.39037348671007,0.00459958931075147,-0.207831451463648,-0.0000000558282889037897,0.530623306233062,0.51346644134142,0.0171568648916424,0.0323671736042594,0.655567060404289,0.445812428576506,0.0518109965392116,0.0754158971138955,0.0415358957123102,0.0033381863419476,0.742295367345793,0.00632549826131954,0.251236508535606,0.00000379261211013135,1.75150232983636,1.67015035605786,0.669613102117398,-2.28515110200132,-1.20266092200352,-0.525900475582811,0.727150513798728,-0.827234276877374,-0.0147202738594473,0.942188993821978,-0.0123805019801363,0.543003808213198,1,1,1,0.817001498447481,1,1,1,1,1,0.088,0.103,0.507,0.028,0.236,0.602,0.471,0.413,0.988,1.75150232983636,1.67015035605786,0.669613102117398,-2.28515110200132,-1.20266092200352,-0.525900475582811,0.727150513798728,-0.827234276877374,-0.0147202738594473
"40",0.857796193511357,0.0943621339199235,0.0491972097402744,-0.091383765541152,-0.00529888372713483,-0.257380836634699,0.00280656386420558,-0.294154201386309,0.0000006163178017979,0.535472972972973,0.54801675918702,-0.0125437862140471,-0.0288973114049932,-0.52861849845248,0.428000455209874,0.0508336058560445,0.0706113460025035,0.0392941098854539,0.00281912748196484,0.73842438679883,0.00519749759769168,0.233973659191025,0.00000353006691663923,2.00419458220139,1.8562943220504,0.696732359959972,-2.32563521116891,-1.87961834327608,-0.348554085206314,0.53998367703951,-1.2572107578407,0.174590968486416,0.941206766893772,0.00630848702546746,0.529164485947506,1,1,1,0.764202081881148,1,1,1,1,1,0.052,0.071,0.49,0.025,0.068,0.729,0.592,0.216,0.862,2.00419458220139,1.8562943220504,0.696732359959972,-2.32563521116891,-1.87961834327608,-0.348554085206314,0.53998367703951,-1.2572107578407,0.174590968486416
"46",0.962077977601573,-0.00830689182817292,-0.019960194501946,-0.0185674420640418,-0.000835179178499547,0.0103445598637033,-0.00172115294274412,-0.0785510356389159,-0.00000485851916067948,0.55155010814708,0.54120546769498,0.0103446404521,0.0210441700222146,0.447651735435087,0.450529194944865,0.0583493711743927,0.0515968319923938,0.0439235365686142,0.00433219031077284,0.74939342945241,0.00335577288669412,0.274424471545125,0.00000379473639893756,2.13543980811124,-0.142364718950365,-0.386849225644095,-0.422721928026834,-0.192784508201939,0.0138039105457092,-0.512893154828392,-0.286239179751866,-1.28033113500051,0.80454653158732,0.0141048396394745,0.537445268507606,0.962894623170246,1,1,1,1,1,1,1,1,0.039,0.888,0.701,0.675,0.848,0.989,0.611,0.776,0.208,2.13543980811124,-0.142364718950365,-0.386849225644095,-0.422721928026834,-0.192784508201939,0.0138039105457092,-0.512893154828392,-0.286239179751866,-1.28033113500051
"51",1.01863801223499,0.113109012936445,0.0139660203507474,-0.0893183515461461,-0.00617824745234618,-0.0782351247879452,0.00505267045329338,-0.553765448719104,-0.000000553410379829024,0.548036465638149,0.562562349665152,-0.0145258840270026,-0.017590625247269,-0.403005849512226,0.397858871494038,0.0508529789953805,0.0753421522242897,0.0384540279718664,0.00309524940079786,0.658866683846567,0.00601758799171378,0.216322522832203,0.00000346439631114341,2.56029985811252,2.22423573153343,0.185367950588553,-2.32273070616927,-1.99604188623819,-0.118741965113786,0.839650448028497,-2.55990657592621,-0.159742226387019,0.902766632209531,-0.0278700466867947,0.575906512324944,0.641929748780164,0.850003529419252,1,0.764202081881148,1,1,1,0.641929748780164,1,0.014,0.032,0.854,0.025,0.053,0.906,0.406,0.014,0.874,2.56029985811252,2.22423573153343,0.185367950588553,-2.32273070616927,-1.99604188623819,-0.118741965113786,0.839650448028497,-2.55990657592621,-0.159742226387019
